7968|ACORDOLAR TINTA ACR. PISOS E MUROS FOSCO VERDE 18L|32091010|24.001.00|5405|60|0|01|1,65%|01|7,60%|
9344|ACORDOLAR TINTA ACR. PISOS E MUROS FOSCO VERDE 3,6L|32091010|24.001.00|5405|60|0|01|1,65%|01|7,60%|
9860|ACORDOLAR TINTA ACR. PISOS E MUROS FOSCO VERM 3,6L|32091010|24.001.00|5405|60|0|01|1,65%|01|7,60%|
8583|ACORDOLAR TINTA ACR. PISOS E MUROS FOSCO VERMELHO COMP 18L LT|32091010|24.001.00|5405|60|0|01|1,65%|01|7,60%|
9343|ACORDOLAR TINTA ACR. STANDARD FOSCO BRANCO NEVE 18L LT|32091010|24.001.00|5405|60|0|01|1,65%|01|7,60%|
9342|ACORDOLAR TINTA ACR. STANDARD FOSCO BRANCO NEVE S 3,6L GL|32091010|24.001.00|5405|60|0|01|1,65%|01|7,60%|
107|ACQUABIOS FILTRO E05 BICA MOVEL BRANCA ACAB CROMADA|84212100|21.098.01|5405|60|0|01|1,65%|01|7,60%|
108|ACQUABIOS FILTRO E05 BICA MOVEL MARINE|84212100|21.098.01|5405|60|0|01|1,65%|01|7,60%|
109|ACQUABIOS FILTRO E05 BICA MOVEL PRETA|84212100|21.098.01|5405|60|0|01|1,65%|01|7,60%|
8136|ACQUABIOS FILTRO E05 BICA MOVEL VERMELHA|84212100|21.098.01|5405|60|0|01|1,65%|01|7,60%|
2519|ACQUABIOS FILTRO P/CAIXA |84212100|21.098.01|5405|60|0|01|1,65%|01|7,60%|
2520|ACQUABIOS FILTRO PONTO DE USO |84212100|21.098.01|5405|60|0|01|1,65%|01|7,60%|
110|ACQUABIOS FILTRO PRA CAIXA D AGUA (POE) ACQUA BLUE|84212100|21.098.01|5405|60|0|01|1,65%|01|7,60%|
111|ACQUABIOS REFIL ACQUA E 05  VERDE|84212919||5405|60|0|01|1,65%|01|7,60%|
112|ACQUABIOS REFIL ACQUA E 05 AMARELO|84212919||5405|60|0|01|1,65%|01|7,60%|
113|ACQUABIOS REFIL ACQUA E 05 AZUL|84212919||5405|60|0|01|1,65%|01|7,60%|
114|ACQUABIOS REFIL ACQUA E 05 BRANCA|84212919||5405|60|0|01|1,65%|01|7,60%|
115|ACQUABIOS REFIL ACQUA E 05 LARANJA|84212919||5405|60|0|01|1,65%|01|7,60%|
116|ACQUABIOS REFIL ACQUA E 05 MARINE|84212919||5405|60|0|01|1,65%|01|7,60%|
117|ACQUABIOS REFIL ACQUA E 05 PRETA|84212919||5405|60|0|01|1,65%|01|7,60%|
8138|ACQUABIOS REFIL ATV 40|84212919||5405|60|0|01|1,65%|01|7,60%|
8137|ACQUABIOS REFIL E05 VERMELHA|84212919||5405|60|0|01|1,65%|01|7,60%|
118|ACQUABIOS TORNEIRA C FILTRO PRETA / VERMELHA|84818019|10.079.00|5405|60|0|01|1,65%|01|7,60%|
119|ACQUABIOS VELA UNIVERSAL RV01|84212919||5405|60|0|01|1,65%|01|7,60%|
9364|ACQUALIMP CAIXA D AGUA PROTEGIDA 1750 LTS|39251000|10.015.00|5405|60|0|01|1,65%|01|7,60%|
11147|ACQUALIMP CX AGUA PROTEGIDA 1500L|39251000|10.015.00|5405|60|0|01|1,65%|01|7,60%|
9363|ACQUALIMP CX D AGUA PROTEGIDA 1000L|39251000|10.015.00|5405|60|0|01|1,65%|01|7,60%|
9365|ACQUALIMP CX D AGUA PROTEGIDA 2500L|39251000|10.015.00|5405|60|0|01|1,65%|01|7,60%|
11148|ACQUALIMP TANQUE AZUL 5000L|39251000|10.015.00|5405|60|0|01|1,65%|01|7,60%|
7630|ADAPTADOR CURTO 110 X 4|39174090|10.006.00|5405|60|0|01|1,65%|01|7,60%|
7631|ADAPTADOR CURTO 20 X 1/2|39174090|10.006.00|5405|60|0|01|1,65%|01|7,60%|
7632|ADAPTADOR CURTO 25 X 3/4|39174090|10.006.00|5405|60|0|01|1,65%|01|7,60%|
7633|ADAPTADOR CURTO 32 X 1|39174090|10.006.00|5405|60|0|01|1,65%|01|7,60%|
7634|ADAPTADOR CURTO 40 X 1 1/2|39174010|10.006.00|5405|60|0|01|1,65%|01|7,60%|
7635|ADAPTADOR CURTO 40 X 1 1/4|39174010|10.006.00|5405|60|0|01|1,65%|01|7,60%|
7636|ADAPTADOR CURTO 50 X 1 1/2|39174010|10.006.00|5405|60|0|01|1,65%|01|7,60%|
7637|ADAPTADOR CURTO 50 X 1 1/4|39174010|10.006.00|5405|60|0|01|1,65%|01|7,60%|
7638|ADAPTADOR CURTO 60 X 2|39174010|10.006.00|5405|60|0|01|1,65%|01|7,60%|
7639|ADAPTADOR CURTO 75 X 2 1/2|39174010|10.006.00|5405|60|0|01|1,65%|01|7,60%|
7640|ADAPTADOR CURTO 85 X 3|39174010|10.006.00|5405|60|0|01|1,65%|01|7,60%|
9846|ADELBRAS FITA CREPE 18 X 50|48114110||5405|60|0|01|1,65%|01|7,60%|
2566|ADELBRAS FITA CREPE 24 X 50|48114110||5405|60|0|01|1,65%|01|7,60%|
2567|ADELBRAS FITA CREPE 48X50|48114110||5405|60|0|01|1,65%|01|7,60%|
2573|ADELBRAS FITA DUPLA FACE AUTO FIXA PRO 12MMX3M |35069190||5405|60|0|01|1,65%|01|7,60%|
2574|ADELBRAS FITA DUPLA FACE ESPUMA FIXA PRO 19MMX 2M|39191090|10.009.00|5405|60|0|01|1,65%|01|7,60%|
2598|ADELBRAS FITA SILVER TAPE 48X5M PRATA|39199090|10.009.00|5405|60|0|01|1,65%|01|7,60%|
10967|AFORT CAIXA MULTIUSO 1000L S/ TAMPA PISCINA|39251000|10.015.00|5405|60|0|01|1,65%|01|7,60%|
10964|AFORT CAIXA MULTIUSO 100L S/ TAMPA PISCINA|39259090|10.016.00|5405|60|0|01|1,65%|01|7,60%|
10965|AFORT CAIXA MULTIUSO 300L S/ TAMPA PISCINA|39251000|10.015.00|5405|60|0|01|1,65%|01|7,60%|
10966|AFORT CAIXA MULTIUSO 500L S/ TAMPA PISCINA|39251000|10.015.00|5405|60|0|01|1,65%|01|7,60%|
185|AFORT CASA PARA CAO  MEDIA|39259090|10.016.00|5405|60|0|01|1,65%|01|7,60%|
186|AFORT CASA PARA CAO MINI|39259090|10.016.00|5405|60|0|01|1,65%|01|7,60%|
187|AFORT CASA PARA CAO PEQUENA|39259090|10.016.00|5405|60|0|01|1,65%|01|7,60%|
188|AFORT MASSEIRA 160L|39259090|10.016.00|5405|60|0|01|1,65%|01|7,60%|
189|AFORT MASSEIRA 350L|39259090|10.016.00|5405|60|0|01|1,65%|01|7,60%|
190|AFORT MASSEIRA 40L|39259090|10.016.00|5405|60|0|01|1,65%|01|7,60%|
191|AFORT MASSEIRA 450L|39249000||5405|60|0|01|1,65%|01|7,60%|
8423|AFORT TELHA COLONIAL PVC 2,30 X 0.86 TERRACOTA|39259090|10.016.00|5405|60|0|01|1,65%|01|7,60%|
|AFORT TELHA COLONIAL PVC 3,28 X 0.86 TERRACOTA|39259090|10.016.00|5405|60|0|01|1,65%|01|7,60%|
6522|AFORT TELHA FIBRA 2,44 X 0,50 |39259090|10.016.00|5405|60|0|01|1,65%|01|7,60%|
6523|AFORT TELHA FIBRA 2,44 X 1,10|39259090|10.016.00|5405|60|0|01|1,65%|01|7,60%|
6524|AFORT TELHA FIBRA 3,05 X 1,10|39259090|10.016.00|5405|60|0|01|1,65%|01|7,60%|
6525|AFORT TELHA FIBRA 3,66 X 1,10|39259090|10.016.00|5405|60|0|01|1,65%|01|7,60%|
6526|AFORT TELHA PVC 2,44 X 0,50 LEITOSA|39259090|10.016.00|5405|60|0|01|1,65%|01|7,60%|
7172|AFORT TELHA PVC 2,44 X 1,10  LEITOSA|39259090|10.016.00|5405|60|0|01|1,65%|01|7,60%|
6527|AFORT TELHA PVC 3,05 X 1,10 LEITOSA|39259090|10.016.00|5405|60|0|01|1,65%|01|7,60%|
6815|AFORT TELHA PVC 3,66 X 1,10 LEITOSA|39259090|10.016.00|5405|60|0|01|1,65%|01|7,60%|
2618|AGRATTO FOGAO ELETRICO MESA 2 BOCAS|85166000|21.047.00|5405|60|0|01|1,65%|01|7,60%|
212|ALIANCA FECHADURA EXT 2600/41|83014000|10.075.00|5405|60|0|01|1,65%|01|7,60%|
