03028943|Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03028944|Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03028945|Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03028990|Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03029000|Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|30.75|36.45
03031100|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03031200|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03031300|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03031400|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03031900|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03032300|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03032410|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03032490|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03032500|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03032600|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03032900|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03033100|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03033200|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03033300|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03033400|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03033900|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03034100|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03034200|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03034300|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03034400|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03034500|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03034600|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03034900|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03035100|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03035300|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03035400|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03035500|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03035600|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03035700|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03036300|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|20.71
03036400|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03036500|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03036600|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03036700|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03036800|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03036910|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03036990|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03038111|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03038112|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03038113|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03038114|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03038119|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03038190|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03038200|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03038311|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03038312|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
