PÉ NIVELADOR 5/16X1'' C/12 UNID.|4596|UN|5.0500|30.0000|10.1000|0.0000|-2.0000
PÉ QUADRADO 15CM|2000000012636|UN|7.3600|0.0100|14.7200|0.0000|0.0000
PÉ DE PLASTICO QUADRADO 12CM|507|UN|1.3900|5.9000|12.6400|0.0000|157.0000
CHAVE ESTRELA 18X19MM CRV BESTFER|7899206156139|UN|4.8800|18.2500|26.7200|0.0000|8.0000
PUXADOR RETANGULAR PONTEIRA ABS 256MM|1017256|UN|2.5500|7.7000|5.1000|0.0000|23.0000
PARAFUSO P/ MDF CAIXA 5X45 CX C/ 300 UNID. CISER|54500|UN|31.7100|55.5000|16.7200|0.0000|17.0000
PARAFUSO P/ MDF CAIXA 5X40 CX C/ 500 UNID.|5400|UN|17.1400|33.6000|34.2800|0.0000|-2.0000
PARAFUSO P/ MDF CAIXA 5X35 CX C/ 500 UNID.|535|UN|13.8500|32.5000|27.7000|0.0000|1.0000
PARAFUSO P/ MDF CAIXA 5X30 CX C/ 500 UNID.|530|UN|13.7500|31.0000|27.5000|0.0000|6.0000
PARAFUSO P/ MDF CAIXA 5X25 CX C/ 500 UNID.|525|UN|17.6500|28.8000|24.8000|0.0000|2.0000
MASSA MADEIRA S12 SUCUPIRA 200G|2000000012728|UN|0.0100|10.6000|0.0100|0.0000|-9.0000
FITA DE BORDO BRANCA TX 022MM C/ 50 METROS|F2250|UN|10.9500|17.5000|20.3800|0.0000|107.0000
FITA DE BORDO PRETA TX 022MM C/ 50 METROS|F2250P|UN|5.3500|35.0000|10.7000|0.0000|41.0000
FITA DE BORDO BRANCA TX 030MM C/ 50 METROS|30BTX50|UN|13.4900|29.8000|26.9800|0.0000|-43.0000
FITA DE BORDO BRANCA TX 100MM C/ 50 METROS|F10050|UN|49.7700|87.5000|70.2200|0.0000|4.0000
CANTONEIRA LEVE 15CM  BRANCA|15|UN|1.4700|4.9000|3.8400|0.0000|98.0000
CANTONEIRA LEVE 20CM  BRANCA|20|UN|1.9900|5.5000|4.8200|0.0000|-17.0000
CANTONEIRA LEVE 25CM BRANCA SM|25|UN|2.6900|7.5000|6.0600|0.0000|5.0000
CANTONEIRA LEVE 30CM BRANCA SM|30|UN|2.8200|8.5000|7.7000|0.0000|-30.0000
CANTONEIRA LEVE 35CM BRANCA SM|35|UN|3.9100|10.5000|8.9400|0.0000|-14.0000
CANTONEIRA LEVE 40CM BRANCA SM|40|UN|6.0900|11.5000|10.0400|0.0000|-4.0000
CANTONEIRA MÉDIA 20CM SM|2000000012834|UN|2.3500|5.8700|5.8700|0.0000|-4.0000
CANTONEIRA MÉDIA 25CM SM|2000000012841|UN|3.0500|7.6200|7.6200|0.0000|-8.0000
CANTONEIRA MÉDIA 30CM SM|2000000012858|UN|3.6000|9.0000|9.0000|0.0000|0.0000
CANTONEIRA MÉDIA 35CM SM|2000000012865|UN|4.3600|10.9000|10.9000|0.0000|0.0000
CANTONEIRA MÉDIA 40CM SM|2000000012872|UN|4.9200|12.3000|12.3000|0.0000|-2.0000
CANTONEIRA MÉDIA 45CM SM|45|UN|7.4800|22.4500|14.9600|0.0000|1.0000
CANTONEIRA MÉDIA 50CM SM|50|UN|8.7200|26.2000|17.4400|0.0000|0.0000
CANTONEIRA ROSA 15CM|CR15|UN|2.2300|6.5000|4.9600|0.0000|16.0000
CANTONEIRA|2000000012919|UN|9.2800|23.2000|23.2000|0.0000|10.0000
CORREDIÇA TELESCOPICA H45 55CM|7897717016744|UN|16.7800|27.7000|19.9800|40.0000|-31.0000
CANTONEIRA PARA VIDRO 10CM SM|V010|UN|1.2600|4.0000|2.6600|0.0000|3.0000
CANTONEIRA PARA VIDRO 12 CM SM|V012|UN|1.6400|5.0000|4.0800|0.0000|46.0000
CANTONEIRA PARA VIDRO 15CM SM|V015|UN|1.9300|5.8000|3.3600|0.0000|1.0000
CANTONEIRA PARA VIDRO 20CM SM|V020|UN|2.2600|6.8000|4.2200|0.0000|18.0000
CANTONEIRA PARA VIDRO 25CM SM|V025|UN|2.9900|8.9500|5.6400|0.0000|-25.0000
CANTONEIRA PARA VIDRO 30CM SM|V030|UN|3.5400|9.9000|6.5400|0.0000|-9.0000
CANTONEIRA DE PROTEÇÃO ABERTA 60X60X20MM 100 UNID|532C|UN|9.3000|46.9000|0.5000|0.0000|8.0000
SUPORTE INVISIVEL 15CM SM|S15|UN|3.7000|7.4000|3.7000|0.0000|50.0000
SUPORTE INVISIVEL 20CM SM|S20|UN|3.9500|7.9000|4.0800|0.0000|50.0000
SUPORTE INVISIVEL 25CM SM|S25|UN|4.3200|8.6500|4.6800|0.0000|2.0000
SUPORTE INVISIVEL 30CM SM|S30|UN|4.7500|9.5000|5.0800|0.0000|50.0000
SUPORTE TV LCD/PLASMA 14'' A 71'' SM|7898567491477|UN|9.8000|29.9000|19.6000|0.0000|-75.0000
CANTONEIRA EM L BRANCA 1X1'' MARCENEIRO|5731|UN|0.3600|1.0000|0.5000|0.0000|-29.0000
PUXADOR DUPLO|13060|UN|0.0100|200.0000|0.0100|0.0000|0.0000
CALCEIRO|8043|UN|60.5300|99.9000|84.0000|0.0000|19.0000
FECHADURA GRAZIA INTERNA ROSETA QUADRADA TACO DE GOLFE AT|740I334AT|UN|27.4000|44.7000|35.2500|30.0000|-1.0000
PUXADOR CONCHA 155-192 PRETO|155192P|UN|0.0100|14.6500|13.7600|10.0000|0.0000
PUXADOR RETO QUADRADO GRANDE|13107|UN|0.0100|18.9000|0.0100|0.0000|0.0000
FITA CREPE 18X50|7896193243507|UN|2.3800|4.5000|4.0600|0.0000|21.0000
SERRA MANUAL BIM. UNIQUE KBS1224 STARRETT UNID.|12240|UN|3.9000|8.5000|7.8000|0.0000|-3.0000
PUXADOR C1764-096 CR|2000000013138|UN|6.0200|10.7000|9.6300|0.0000|0.0000
PUXADOR C1764-128 CR|1764128|UN|6.3800|11.3500|10.2100|0.0000|7.0000
PUXADOR IL01-ZG-064 CR|2000000013152|UN|2.3500|5.4000|4.7000|0.0000|28.0000
PUXADOR IL01-ZG-096 CR|IL01096|UN|2.4700|6.5000|4.9400|0.0000|-37.0000
PUXADOR IL01-ZG-128 CR|2000000013176|UN|2.7100|7.8000|5.4200|0.0000|-20.0000
PUXADOR IL01-ZG-160 CR|IL01160|UN|2.9900|8.5000|5.9800|0.0000|15.0000
PUXADOR IL01-ZG-192 CR|2000000013190|UN|3.9500|9.9500|6.3200|0.0000|-12.0000
PUXADOR 0607-096 CR|2000000013206|UN|2.4300|4.8600|4.8600|0.0000|5.0000
PERFIL PUXADOR GOLA 18MM MEDIO|4098|UN|22.3900|49.5000|44.7800|0.0000|-11.0000
PERFIL PUXADOR 047 - 15MM REFORÇADO|47|UN|22.6700|37.0000|45.0000|0.0000|-24.0000
PERFIL PORTA 1036 (7034)|7034|UN|29.2000|49.9000|47.7000|0.0000|14.0000
PERFIL PORTA E PUXADOR 076 DO 1036|7035|UN|42.8300|103.9000|87.2200|0.0000|25.0000
PERFIL PUXADOR 021A 18MM|021A|UN|18.7900|37.6000|37.5800|0.0000|-114.0000
PERFIL U 1/2  ESTREITO- 3 METROS|443|UN|4.2300|14.5000|8.4600|0.0000|15.0000
PERFIL PUXADOR 035|4010|UN|22.0000|39.5000|27.3000|0.0000|5.0000
PERFIL PUXADOR COLEGATO BRONZE 18MM|4128B|UN|26.8200|68.9000|35.9000|0.0000|8.0000
TAMPINHA PERFIL INOX 4128|T4128I|UN|2.1600|4.2000|9.3800|0.0000|92.0000
CANTONEIRA 641|641|UN|3.5700|10.9000|7.1400|0.0000|4.0000
PERFIL ACABAMENTO RASGO 020 A - 19MM|020A|UN|6.0500|12.1000|12.1000|0.0000|-51.0000
PERFIL PUXADOR COLEGATO INOX 18MM|4128I|UN|30.8200|68.9000|16.8400|0.0000|9.0000
TAMPINHA PERFIL BRONZE 4128|T4128B|UN|2.1600|4.2000|39.9400|0.0000|88.0000
PERFIL 1848|2000000013343|UN|7.0900|14.2000|14.1800|0.0000|20.0000
PERFIL PUXADOR U C/ ABA 18MM|4057|UN|24.9700|56.5000|46.8000|0.0000|38.0000
PERFIL PUXADOR U C/ ABA 20MM|4079|UN|21.2700|58.5000|42.5400|0.0000|23.0000
PUXADOR A080-Z 096 AE|2000000013374|UN|4.5400|8.1200|7.2600|0.0000|10.0000
PUXADOR IL06-AL 096 POL|2000000013381|UN|2.4800|5.5200|4.9600|0.0000|-26.0000
PUXADOR C1795-096 CR|2000000013398|UN|2.5000|5.5600|5.0000|0.0000|27.0000
PUXADOR IL2094-096 AE|2000000013404|UN|3.1500|5.6200|5.0400|0.0000|-2.0000
PUXADOR IL2096-096 CR|IL2096096|UN|3.1600|5.7000|5.0600|0.0000|1.0000
PUXADOR IL2096-128 CR|IL2096128|UN|3.8700|6.9000|6.1900|0.0000|1.0000
ESQUADRETA PARA PORTA DE ALUMINIO|992|UN|4.3600|8.2500|7.1800|0.0000|-124.0000
TAPA FURO ADESIVO BRANCO TX 19MM CARTELA C/ 20 UNID.|2000000013442|UN|1.3300|3.5000|1.7200|0.0000|17.0000
VENTOSA|459|UN|0.0100|0.4000|0.0100|0.0000|99999438.0000
PIVOTANTE REFORÇADO DE LATÃO 857 CR STANFER|2000000013466|UN|0.0100|350.0000|0.0100|0.0000|-1.0000
TORQUÊS ARMADOR 12'' LOTUS|5811|UN|12.4500|24.9000|24.8400|0.0000|1.0000
FORMÃO CABO MADEIRA 1'' MONFORT|7897937440039|UN|7.9900|21.0000|27.5400|0.0000|4.0000
FORMÃO CABO MADEIRA 1/2'' MONFORT|7897937440046|UN|6.5700|14.5000|27.7400|0.0000|2.0000
FORMÃO CABO MADEIRA 3/4'' MONFORT|7897937440060|UN|7.4000|18.5000|29.7000|0.0000|6.0000
FORMÃO CABO PLASTICO 1'' LOTUS|7898928796609|UN|14.8600|21.0000|29.7200|0.0000|1.0000
FORMÃO CABO MADEIRA 5/8''MONFORT|7897937440053|UN|7.0700|16.9000|29.7200|0.0000|4.0000
FORMÃO TIPO ALEMÃO TAURUS 7/8''|2000000013534|UN|14.9800|33.4000|29.9600|0.0000|0.0000
BUCHA DE NYLON 07MM C/ 50 UNID.|B7|UN|0.0100|7.5000|0.0100|0.0000|-198.0000
AL1535 CX MAD. DUCASSE 1 PT MARCENEIRO|7898945001274|UN|11.6400|20.2500|23.8200|0.0000|34.0000
0|2000000013565|UN|0.0100|10.0000|0.0100|0.0000|-5.0000
0|2000000013572|UN|0.0100|20.0000|0.0100|0.0000|-3.0000
PIVO DE LATÃO 855 CR - STANFER|2000000013589|UN|0.0100|61.4000|0.0100|0.0000|-1.0000
AMORTECEDOR P/ PORTA|2000000013596|UN|0.0100|16.6500|0.0100|0.0000|0.0000
PARAFUSO TAMPINHA 13 - 5.5X65 CAIXA C/ 200 UNID.|PT5565|UN|22.3000|44.6500|0.0100|0.0000|9.0000
0|2000000013619|UN|0.0100|3.0000|0.0100|0.0000|-4.0000
CABIDEIRO CURVO REDONDO 1 METRO|2000000013626|UN|6.9900|25.6000|13.9800|6.0000|-8.0000
CABIDEIRO CURVO OBLONGO 1 METRO|110|UN|12.8000|25.6000|25.6000|6.0000|-10.0000
CABIDEIRO CURVO OBLONGO 1.5 METRO|114|UN|14.7500|42.9000|29.5000|12.0000|11.0000
CABIDEIRO CURVO REDONDO 1.5 METRO|2000000013657|UN|18.2700|42.9000|0.0200|12.0000|0.0000
CABIDEIRO CURVO OBLONGO 2 METROS|2000000013664|UN|14.1300|32.3500|28.2600|6.0000|-22.0000
CABIDEIRO CURVO REDONDO 2 METROS|2000000013671|UN|14.5300|32.3500|29.0600|6.0000|-4.0000
PERFIL PUXADOR 054 18MM|54|UN|24.9900|49.9000|49.9800|0.0000|1.0000
PISTÃO Á GÁS NORMAL 140N FGVTN|P140|UN|4.2200|7.5000|7.6600|25.0000|-228.0000
CORREDIÇA TELESCOPICA H45 30CM|7897717076915|UN|7.1600|11.9000|13.4600|40.0000|-13.0000
PUXADOR MANILHÃO|2000000013749|UN|0.0100|150.0000|0.0100|0.0000|2.0000
ESCORREDOR DE PRATO INOX DE INOX 77X14X25|8732|UN|170.2000|329.9000|193.9800|0.0000|3.0000
FITA DE BORDO BRANCA TX 075MM C/ 20 METROS|F7520|UN|16.7900|33.6000|33.5800|0.0000|-2.0000
PORTA TAÇAS CURVO|786|UN|10.3600|22.9000|20.7200|0.0000|-6.0000
PORTA TAÇAS RETO|787|UN|8.1500|22.9000|16.3000|0.0000|19.0000
PARAFUSO FRANCÊS S/ PORCA SEXTAVADO 1/4X4|2000000013794|UN|0.0100|0.7000|0.0100|0.0000|78.0000
PARAFUSO FRANCÊS S/PORCA SEXTAVADO 1/4X4|PF144|UN|0.0100|0.7000|0.0100|0.0000|-14.0000
PERFIL ACABAMENTO RASGO 15MM|6011|UN|5.0600|15.5000|10.1200|0.0000|7.0000
PERFIL 031- BITS|31|UN|4.7500|9.5000|9.5000|0.0000|4.0000
PREDENDOR DE PORTA COM IMÃ- STANFER|2000000013831|UN|0.0100|27.8000|0.0100|0.0000|1.0000
FECHADURA GRAZIA EXTERNA ROSETA QUADRADA COM QUADRADINHOS CR|740E77755CR|UN|30.7100|51.6500|61.4200|0.0000|1.0000
FECHADURA GRAZIA INTERNA ROSETA QUADRADA COM QUADRADINHOS CR|740I777CR|UN|24.5700|44.7000|49.1400|0.0000|2.0000
FECHADURA P/ GAVETA 22X17MM COMUM|F22|UN|0.0100|12.9000|54.8000|0.0000|-9.0000
MAÇANETA DE ALAVANCA CR|7899476919496|UN|7.9000|15.8000|13.4600|0.0000|5.0000
MAÇANETA TACO DE GOLFE CR|7899476922946|UN|13.8200|30.3000|27.6400|0.0000|3.0000
FECHADURA PARA PORTA DE ALUMINIO 529|7899476919939|UN|22.0000|36.8000|38.8400|0.0000|8.0000
FECHADURA GRAZIA EXTERNA COM QUADRADINHOS CROMADA|713E77755CR|UN|30.7100|51.6500|61.4200|0.0000|-1.0000
FECHADURA GRAZIA INTERNA ROSETA QUADRADA COM QUADRADINHO CR|713I777CR|UN|24.5700|44.7000|49.1400|0.0000|-4.0000
FECHADURA GRAZIA EXTERNA TACO DE GOLFE CROMADA|713E33455CR|UN|31.6500|51.6500|63.3000|0.0000|1.0000
BOTÃO FRANCES PLÁSTICO C/ 4 UNID.|2000000013930|UN|0.7200|6.0000|0.0100|0.0000|-18.0000
BOTÃO ROSCA INTERNA UNID.|128|UN|0.5900|4.0000|1.1800|0.0000|-61.0000
BOTÃO FRÂNCES PLÁSTICO UNID.|954|UN|0.0100|3.5000|0.0100|0.0000|-28.0000
SUPORTE TUCANO MINI CROMADO 2 UNID.|2000000013961|UN|1.7900|12.5000|0.0100|0.0000|23.0000
SUPORTE TUCANO OMEGA UNID.|2000000013978|UN|7.8200|23.5000|23.4600|0.0000|16.0000
SUPORTE DE FENDA 04MM C/ 4 UNID.|801|UN|0.0100|7.2000|0.0100|0.0000|58.0000
SUPORTE DE FENDA 06MM C/ 4 UNID.|802|UN|0.0100|8.8000|0.0100|0.0000|49.0000
SUPORTE DE FENDA 08MM C/ 4 UNID.|803|UN|0.0100|9.6000|0.0100|0.0000|-24.0000
SUPORTE DE FENDA 10MM C/ 4 UNID.|804|UN|0.0100|10.4000|0.0100|0.0000|-12.0000
SUPORTE DE FENDA 12MM UNID.|52|UN|0.0100|4.5000|0.0100|0.0000|-12.0000
SUPORTE DE FENDA 15MM UNID.|53|UN|0.0100|8.0000|0.0100|0.0000|-15.0000
SUPORTE DE FENDA 20MM C/ 4 UNID.|2000000014043|UN|0.0100|34.0000|0.0100|0.0000|-3.0000
CHAVE ALLEN Z|2000000014067|UN|0.0100|3.8000|0.0100|0.0000|-12.0000
BUCHA PARA BLOCO 50 UNID.|2000000014074|UN|0.0100|25.0000|0.0100|0.0000|-5.0000
TRINCO PORTA CAMARÃO - STANFER|2000000014081|UN|0.0100|27.7500|0.0100|0.0000|0.0000
PUXADOR ALÇA - STANFER|2000000014098|UN|0.0100|63.0000|0.0100|0.0000|1.0000
NÚMEROS  GRANDE - STANFER|2000000014104|UN|0.0100|20.3000|0.0100|0.0000|1.0000
FITA DE BORDO BRANCA TX 045MM C/ 50 METROS|F4550|UN|22.6800|40.6000|45.3600|0.0000|15.0000
PUXADOR DUPLO - STANFER|2000000014128|UN|0.0100|54.0000|0.0100|0.0000|1.0000
PARAFUSO A/A OXID PRETO 3.5X16 CAIXA|2000000014135|UN|0.0100|12.5000|0.0100|0.0000|10.0000
PARAFUSO A/A SX C/ ARUELA E FENDA 4.2X19MM CAIXA|2000000014142|UN|0.0100|18.9000|0.0100|0.0000|10.0000
PARAFUSO P/ PUXADOR CAIXA|650PCX|UN|0.0100|19.9000|0.0100|0.0000|9.0000
CANTONEIRA COM CAPA C/ 100 UNID.|2000000014166|UN|0.0100|66.6700|0.0100|0.0000|4.0000
SUPORTE DE PRATILEIRA COM CAPA C/ 100 UNID. MARCENEIRO|850C|UN|0.0100|90.0000|0.0100|0.0000|1.0000
SUPORTE DE PRATILEIRA 2 FUROS ZINCADO MACIÇO C/100 UNID.|347CC|UN|0.0100|28.9000|0.0100|0.0000|-1.0000
SUPORTE DE PRATILEIRA CROMADO 6X8MM C/ 24 UNID.|553|UN|0.1700|8.5000|0.0100|0.0000|-46.0000
DOBRADIÇA RETA POWERFER MARCENEIRO|2000000014203|UN|0.0100|1.9000|0.0100|0.0000|-3059.0000
DOBRADIÇA PARA CANTO|2000000014210|UN|5.4900|11.0000|10.9800|0.0000|28.0000
FITA DE BORDO BRANCA TX 019MM C/ 50 METROS|F1920|UN|10.9700|21.9500|9.4000|0.0000|-16.0000
CANTONEIRA REFORÇADA 40X60 CM BRANCA|C4060|UN|13.8000|34.9000|30.5600|0.0000|12.0000
SUPORTE PARA FORNO/MICROONDAS|7898567491200|UN|21.6000|48.9000|45.8800|0.0000|8.0000
FECHO ROLETE UNIDADE|1040|UN|0.0100|4.0000|0.0100|0.0000|-454.0000
CANTONEIRA DE FIXAÇÃO COM 3 FUROS BRANCA C/ 24 UNID. CÓD. 14|14|UN|0.3100|15.5000|0.6200|0.0000|-5.0000
PUNHO DE FERRO|2000000014272|UN|7.4600|14.9500|14.9200|0.0000|0.0000
PUXADOR CLASSIC 10CM CR- UNIÃO MUNDIAL|2000000014289|UN|6.7600|13.5500|13.5200|0.0000|2.0000
PUXADOR CLASSIC 10CM ZLO - UNIÃO MUNDIAL|2000000014296|UN|7.0500|14.1000|14.1000|0.0000|4.0000
DOBRADIÇA PALMELA 3 1/2 COM PINO CR- UNIÃO MUNDIAL|7894591625321|UN|8.2800|16.6000|16.5600|0.0000|3.0000
DOBRADIÇA PALMELA 3 1/2 COM PINO FLO- UNIÃO MUNDIAL|7894591625314|UN|8.2800|16.6000|16.5600|0.0000|10.0000
DOBRADIÇA VAI E VEM 3'' CR- UNIÃO MUNDIAL|2000000014326|UN|16.9200|33.8500|33.8400|0.0000|-1.0000
DOBRADIÇA VAI E VEM 3'' PRETA- UNIÃO MUNDIAL|2000000014333|UN|17.8800|35.8000|35.7600|0.0000|0.0000
DOBRADIÇA PARA PORTÃO CHUMBAR 25CM  - UNIÃO MUNDIAL|7894591035809|UN|21.2500|42.5000|42.5000|0.0000|10.0000
DOBRADIÇA PARA PORTÃO SOBREPOR - UNIÃO MUNDIAL|2000000014357|UN|20.7600|41.5500|41.5200|0.0000|2.0000
DOBRADIÇA PIVOTANTE C/ ROLAMENTO CR - UNIÃO MUNDIAL|2000000014364|UN|27.4800|55.0000|54.9600|0.0000|0.0000
FECHO CONCHA P/ JANELA CORRER  - UNIÃO MUNDIAL|7894591051335|UN|10.6800|21.4000|21.3600|0.0000|1.0000
TRINCO DE EMBUTIR 18CM   - UNIÃO MUNDIAL|2000000014388|UN|12.1200|24.2500|24.2400|0.0000|-2.0000
TRINCO DE EMBUTIR 18CM ZLO  - UNIÃO MUNDIAL|7894591618118|UN|12.1200|24.2500|24.2400|0.0000|2.0000
UNIÃO MUNDI|2000000014401|UN|3.2100|6.4500|6.4200|0.0000|3.0000
UNIÃO MUNDIAL|2000000014418|UN|3.6000|7.2000|7.2000|0.0000|7.0000
FECHADURA P/ PORTA E JANELA DE CORRER CR- UNIÃO MUNDIAL|2000000014425|UN|20.7600|41.5500|41.5200|0.0000|2.0000
FECHADURA P/ PORTA E JANELA  DE CORRER FLO- UNIÃO MUNDIAL|2000000014432|UN|20.7600|41.5500|41.5200|0.0000|3.0000
TRINCO ESCORPIÃO ZLO - UNIÃO MUNDIAL|2000000014449|UN|6.0700|12.1500|12.1400|0.0000|0.0000
TRINCO UNIÃO CROMADO 6CM - UNIÃO MUNDIAL|2000000014456|UN|4.3000|8.6000|8.6000|0.0000|-6.0000
TRINCO UNIÃO ZLO 6CM - UNIÃO MUNDIAL|2000000014463|UN|4.3000|8.6000|8.6000|0.0000|3.0000
TRINCO UNIÃO CROMADO 9CM - UNIÃO MUNDIAL|2000000014470|UN|5.7800|11.6000|11.5600|0.0000|-1.0000
TRINCO UNIÃO ZLO 9CM - UNIÃO MUNDIAL|2000000014487|UN|5.7800|11.6000|11.5600|0.0000|4.0000
TRINCO UNIÃO ZLO 12CM - UNIÃO MUNDIAL|2000000014494|UN|9.0500|18.1000|18.1000|0.0000|1.0000
TRINCO UNIÃO REFORÇADO 40CMCM CR - UNIÃO MUNDIAL|2000000014500|UN|26.5200|53.0500|53.0400|0.0000|4.0000
TRINCO UNIÃO REFORÇADO 40CMCM ZLO - UNIÃO MUNDIAL|2000000014517|UN|26.5200|53.9000|53.0400|0.0000|1.0000
CANTONEIRA ANGULAR 2 FUROS C/ 50 UNID.|2000000014524|UN|0.0100|12.5000|0.0100|0.0000|-1.0000
ABRAÇADEIRA COPO 2''|476|UN|1.1400|3.0000|2.2800|0.0000|-86811569126965.0000
FECHO ESFERA C/ 6 UNID.|2000000014548|UN|1.4200|15.0000|2.8400|0.0000|-1.0000
PONTEIRA EXTERNA 1''|2000000014555|UN|0.0700|1.5000|0.7700|0.0000|93.0000
PONTEIRA INTERNA 2''|2000000014562|UN|0.1500|2.5000|1.6500|0.0000|97.0000
PONTEIRA INTERNA 3''|2000000014579|UN|0.3100|3.5000|3.4100|0.0000|95.0000
PÉ REGULAVEL QUADRADO 10CM CROMADO|2000000014586|UN|2.8600|7.9000|5.7200|0.0000|45.0000
PÉ REGULAVEL QUADRADO 15CM CROMADO|2000000014593|UN|3.2000|8.5000|6.4000|0.0000|33.0000
PÉ REGULAVEL REDONDO 10CM CROMADO|2000000014609|UN|2.5800|8.9000|5.1600|0.0000|-11.0000
PÉ REGULAVEL REDONDO 15CM CROMADO|2000000014616|UN|4.1600|10.9000|8.3200|0.0000|1.0000
PÉ REGULAVEL CONICO 15CM CROMADO|2000000014623|UN|4.8400|10.9000|8.3200|0.0000|12.0000
PÉ REGULAVEL CONICO 10CM CROMADO|2000000014630|UN|3.5900|8.9000|5.2200|0.0000|-18.0000
PASSA FIO 60MM C/ 5 UNID.|4647|UN|1.9500|6.5000|0.0100|0.0000|31.0000
PASSA FIO 46MM C/ 5 UNID.|4654|UN|1.8500|4.0000|0.0100|0.0000|4.0000
SUPORTE PARA QUADRO TRIANGULO MÉDIO|4661|UN|0.0600|1.0000|0.6600|0.0000|-39.0000
CORREDIÇA H45 SLOW 40CM|C40S|UN|18.0100|28.8000|28.3800|0.0000|40.0000
CORREDIÇA H45 SLOW 45CM|C45S|UN|25.8000|42.9000|30.9900|0.0000|41.0000
CORREDIÇA H45 SLOW 50CM|C50S|UN|20.4800|32.7500|32.4000|0.0000|39.0000
PONTEIRA EXTERNA 1'' C/ 5 UNID|2000000014708|UN|0.0100|4.0000|0.0100|0.0000|5.0000
PONTEIRA INTERNA 2'' C/ 5 UNID|2000000014715|UN|0.0100|8.0000|0.0100|0.0000|23.0000
PONTEIRA INTERNA 3'' C/ 5 UNID.|2000000014722|UN|0.0100|12.0000|0.0100|0.0000|21.0000
PERFIL U 3/8  - 1 METRO|2000000014739|UN|0.0100|8.5000|0.0100|0.0000|8.0000
FECHO ESFERA|2000000014746|UN|0.0100|2.8000|0.0100|0.0000|-14.0000
LIXA MADEIRA GRÃO 100|7894768001040|UN|0.4200|1.5000|0.5800|0.0000|98.0000
LIXA MADEIRA GRÃO 120|LM120|UN|0.4200|1.5000|0.6200|0.0000|97.0000
LIXA MADEIRA GRÃO 180|7894768001071|UN|0.4200|1.5000|0.5800|0.0000|65.0000
LIXA MADEIRA GRÃO 220|7894768001088|UN|0.4200|1.5000|0.5800|0.0000|44.0000
DESENGRIPANTE 300ML -LUB FAST|7898567700944|UN|3.9500|10.9000|7.9000|0.0000|-29.0000
PUXADOR C2248-025 CR|2000000014807|UN|2.3200|5.0000|4.6400|0.0000|27.0000
PUXADOR IL01-ZG-288 CR|2000000014814|UN|4.4300|14.5000|8.8600|0.0000|9.0000
PUXADOR IL01-ZG-352 CR|2000000014821|UN|4.9700|16.3000|9.9400|0.0000|-11.0000
CANTONEIRA EM L BRANCA 6'' CÓD. 581 UNID.|5810|UN|1.6000|5.5000|24.9400|0.0000|-48.0000
PUXADOR IL01-ZG-224 CR|2000000014845|UN|4.1400|12.5000|6.6200|0.0000|-42.0000
PUXADOR IL04-AL 064 POL|2000000014852|UN|2.8500|5.0500|4.5600|0.0000|3.0000
PUXADOR IL04-AL 096 POL|2000000014869|UN|3.1000|5.5000|4.9600|0.0000|-14.0000
PUXADOR IL04-AL 256 AL|2000000014876|UN|5.1700|10.3500|8.2700|0.0000|1.0000
PUXADOR IL04-AL 288 AL|2000000014883|UN|5.4500|10.9000|8.7200|0.0000|-2.0000
PUXADOR IL06-AL 064 POL|2000000014890|UN|2.7800|4.9500|4.4500|0.0000|13.0000
PUXADOR C1765-128 CR|1765128|UN|4.0300|7.2000|6.4500|0.0000|-5.0000
PUXADOR C1765-224 CR|2000000014913|UN|6.0100|10.7500|9.6200|0.0000|0.0000
CANTONEIRA 642|642|UN|7.9800|16.0000|15.9600|0.0000|-3.0000
PERFIL 044 TUBO REDONDO|2000000014937|UN|10.9000|18.0000|0.0100|0.0000|20.0000
FIXA FIO 2.5 Á 4MM SACO C/ 20 UNID.|7897442170018|UN|1.7700|4.0000|3.1400|0.0000|57.0000
COLA FORMICA 3,6 GALÃO|7898288421005|UN|11.5200|72.9000|18.4300|0.0000|-138.0000
DUREPOXI 5OGR|7891200007929|UN|2.7900|6.5000|6.0200|0.0000|5.0000
FERRO DE SOLDA 40W/127V EDA|7897186074269|UN|17.1300|44.5000|25.9000|0.0000|2.0000
FERRO DE SOLDA 60W/127V EDA|7897186074283|UN|18.4600|51.7500|33.7000|0.0000|0.0000
ABRAÇADEIRA PARA GÁS|4850|UN|0.3300|1.0000|0.6600|0.0000|60.0000
MASCARA DESCARTÁVEL 5 UNID.|2000000015002|UN|0.1800|3.5000|0.0100|0.0000|2.0000
MASCARA DESCARTÁVEL 10 UNID.|2000000015019|UN|0.3100|6.0000|0.0100|0.0000|10.0000
FIXA FIO 2.5 Á 4MM LAF-1012BR|7897|UN|1.1200|0.2500|2.2400|0.0000|0.0000
CORREDIÇA TELESCOPICA COM LEVE TOQUE 45CM|2000000015033|UN|20.6800|45.7000|44.1900|0.0000|58.0000
DISPOSITIVO FA PLASTICO BRANCO FGV 16/19MM  UNID.|351U|UN|0.3100|1.0000|0.6200|0.0000|-61.0000
DISPOSITIVO FA PLASTICO BRANCO FGV 16/19MM C/ 50 UNID.|2000000015057|UN|15.5000|29.3000|26.3500|0.0000|87.0000
DISPOSITIVO FA PLASTICO BRANCO FGV 16/19MM C/ 100 UNID.|351C|UN|31.0000|51.7000|46.5000|0.0000|98.0000
