205|MAX-AIR RETO ITAUBA 60X60|UN||66.667|20.00|117.00|195.00|1||500|0.00|0.00|0.00|0.00|195.00|4418.10.00|5.405|6.0000
206|MAX-AIR RETO ITAUBA 60X80|UN||66.667|20.00|129.00|215.00|1||500|0.00|0.00|0.00|0.00|215.00|4418.10.00|5.405|0.0000
207|MAX-AIR RETO ITAUBA 80X80|UN||68.750|20.00|160.00|270.00|1||500|0.00|0.00|0.00|0.00|270.00|4418.10.00|5.405|0.0000
208|MAX-AIR RETO SALIGNA 60X60|UN||108.955|20.00|67.00|140.00|1||500|0.00|0.00|0.00|0.00|140.00|4418.10.00|5.405|-1.0000
209|MAX-AIR RETO SALIGNA 60X80|UN||87.500|20.00|64.00|120.00|1||500|0.00|0.00|0.00|0.00|120.00|4418.10.00|5.405|0.0000
210|MAX-AIR RETO SALIGNA 80X80|UN||83.951|20.00|81.00|149.00|1||500|0.00|0.00|0.00|0.00|149.00|4418.10.00|5.405|0.0000
211|MAX-AIR RETO ITAUBA 120X60|UN||68.317|20.00|202.00|340.00|1||500|0.00|0.00|0.00|0.00|340.00|4418.10.00|5.405|0.0000
212|MAX-AIR RETO ITAUBA 180X60|UN||66.764|20.00|343.00|572.00|1||500|0.00|0.00|0.00|0.00|572.00|4418.10.00|5.405|2.0000
213|CAPELINHA RETA ITAUBA 45X100|UN||90.223|20.00|94.10|179.00|1||500|0.00|0.00|0.00|0.00|179.00|4418.10.00|5.405|0.0000
214|CAPELINHA RETA ITAUBA 45X120|UN||57.944|20.00|107.00|169.00|1||500|0.00|0.00|0.00|0.00|169.00|4418.10.00|5.405|0.0000
215|CAPELINHA RETA EUCALIPTO 45X100|UN||125.000|20.00|60.00|135.00|1||500|0.00|0.00|0.00|0.00|135.00|4418.10.00|5.405|0.0000
216|CAPELINHA RETA EUCALIPTO 45X120|UN||71.429|20.00|140.00|240.00|1||500|0.00|0.00|0.00|0.00|240.00|4418.10.00|5.405|5.0000
221|PORTA CORRER RETA 2.00X2.10 ITAUBA|UN||66.681|20.00|1047.51|1746.00|1||500|0.00|0.00|0.00|0.00|1746.00|4418.10.00|5.405|5.0000
225|PREGO DE COBRE 17X27 S/C|UN||111.905|20.00|42.00|89.00|1||500|0.00|0.00|0.00|0.00|89.00|7415.10.00|5.405|-42.0000
01002|EUCALIPTO TRATADO 8-10 C/2,20|UN||70.115|20.00|8.70|14.80|1|  .   .|102|15.95|0.00|0.00|0.00|14.80|4407.99.90|5.102|3.0000
0103|VITRO RETO SALIGNA 200X120|UN||67.025|20.00|250.86|419.00|1||500|0.00|0.00|0.00|0.00|419.00|4418.10.00|5.405|0.0000
0104|VITRO RETO SALIGNA 160X120|UN||84.366|20.00|203.40|375.00|1||500|0.00|0.00|0.00|0.00|375.00|4418.10.00|5.405|0.0000
0105|MAX-AIR RETO SALIGNA 60X120|UN||76.471|20.00|102.00|180.00|1||500|0.00|0.00|0.00|0.00|180.00|4418.10.00|5.405|0.0000
